uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
b72033d6097082fc4f12d26aa3f03081,"Hoy, domingo 11 de diciembre, se conmemora el Día del Locutor en Venezuela, en reconocimiento a los profesionales de la comunicación que, haciendo uso adecuado de su voz, tienen la ejemplar labor de dirigir los micrófonos con ética y veracidad.Esta fecha fue decretada en el año 1998 en homenaje al nacimiento del periodista venezolano, Renaldo José “Renny” Ottolina, el 11 de diciembre de 1928 en Valencia, estado Carabobo.A diario se escuchan muchas voces a través de la radio; donde cada profesional tiene la responsabilidad de expresar en un lenguaje comprensible, adecuado y de forma inmediata, lo que el radioescucha requiere en ese momento, reseñó Televen.Los principales objetivos que los locutores persiguen a diario es entretener, educar e informar al público en general.",11 de diciembre: Día del Locutor en Venezuela,http://www.eluniversal.com/venezuela/145083/11-de-diciembre-dia-del-locutor-en-venezuela,eluniversal,www.eluniversal.com,4,61
e3515695e0e477bec35f382bf0f79ee5,"El canciller de Colombia, Álvaro Leyva, informó que se reunirá en los próximos días con el presidente Nicolás Maduro para estrechar los lazos y las relaciones diplomáticas y reforzar el diálogo sobre la situación venezolana.Como ha trascendido, el presidente Gustavo Petro y su canciller han venido realizando gestiones de mediación entre los gobiernos de Estados Unidos y de Venezuela, lo que facilitó la concreción de los recientes convenios sobre la licencia a Chevron y el desbloqueo de fondos retenidos en el exterior, puntos que venían siendo trabajados desde marzo, cuando viajó a Venezuela una delegación de la Casa Blanca.La óptica de aproximación al asunto es la expresada por Gustavo Petro, quien ha señalado que es necesario el fin de las sanciones y un acuerdo de convivencia  antes de las presidenciales. En este sentido, Leyva reiteró que “hay un compromiso por llegar a una solución definitiva y acabar con todo lo que está sucediendo”.El diario El País ha destacado en estas gestiones el papel del exdiputado venezolano Luis Salas, amigo en común de Maduro y Petro y enlace entre los dos cuando el hoy presidente de Colombia todavía estaba en campaña, de acuerdo con el reporte.
Ya durante el encuentro de octubre entre el presidente colombiano y el secretario de Estado de Estados Unidos, Antony Blinken, la discusión sobre la situación de las relaciones con Venezuela ocupó buena parte de la agenda, lo que permitió que se establecieran los principales parámetros para una actuación concertada. 
EL GIRO
Estos parámetros se corresponden con la nueva política que ha venido adoptando la Casa Blanca luego de la salida de Donald Trump de la presidencia, que se basa en un repliegue de las fuerzas sobre el terreno hacia los escenarios electorales e institucionales, para recuperar respaldos y renovar la inserción social. El objetivo de un cambio de gobierno no ha sido abandonado, pero se posterga el momento de alcanzarlo, desde la perspectiva de la paciencia estratégica.
Los métodos de intervención también varían parcialmente: se ajusta el grado de intensidad de las sanciones, el cerco diplomático se atenúa y se reduce el papel del vector del gobierno interino.  
En el nuevo diseño de políticas hacia Venezuela, se admite, en cierta forma, que temporalmente Venezuela permanezca sin reintegrarse plenamente a la órbita geopolítica estadounidense, mantenga su autonomía política, independencia militar y los  lazos con China, Irán y Rusia.UCRANIA
¿Cómo se explica este giro en las políticas de Washington hacia Venezuela?  ¿Por qué la licencia a Chevron y la firma en México? En primer término, por el fracaso de la estrategia de Trump y la ineficacia de las sanciones. Pero hay que tomar en cuenta elementos decisivos, como la guerra de Ucrania, las sanciones a Rusia y la necesidad de incrementar los suministros de petróleo y gas.
Una nota de prensa de DW de marzo decía: “Venezuela parece convertirse en uno de los ganadores de la crisis energética mundial. El país sudamericano -el más rico en petróleo del mundo- tiene precisamente lo que EEUU y otros países necesitan urgentemente de otras fuentes no rusas”.
COOPERACIÓN
Ahora bien, lo alcanzado hasta el momento es importante, pero insuficiente para la “solución definitiva” a la que hace referencia el canciller colombiano. Habría que pasar a otra etapa de las negociaciones en función de normalizar las relaciones entre Estados Unidos y Venezuela y establecer vínculos de cooperación. Para ello, es necesario levantar las sanciones económicas y personales y ponerle fin a los juicios políticos iniciados en el exterior.
Este paso facilitaría un acuerdo interno para las elecciones de 2024, en las que existen fuertes probabilidades de que se produzca una alternancia en la presidencia. Se ha propuesto que previamente se establezca un acuerdo de convivencia, independientemente de quién sea el ganador de las votaciones. Se contemplaría una amnistía general, de lado y lado, y las garantías necesarias en materia electoral para una competencia equilibrada.
Hay que prestar atención también al efecto electoral que tienen las sanciones, por los problemas económicos que generan en la economía, lo que desnivela la competencia. Y hay  que escuchar a Petro cuando advierte sobre las dificultades de unas elecciones libres cuando hay “un precio sobre tu cabeza medido en millones dólares para que te maten”. Una buena dosis de realismo es indispensable cuando de acuerdos se trata.","Convivencia, elecciones y sanciones",http://www.eluniversal.com/politica/145081/convivencia-elecciones-y-sanciones,eluniversal,www.eluniversal.com,3,342
a8b6022fd8fdeba8e7904c34d5d7870a,"Nuestras circunstancias humanas pueden ser útiles en un entorno social diferente al actual, dependiendo, indudablemente, de híbridas circunstancias; unas controladas, otras tocantes a una realidad ceñida a impulsivas actitudes.   De ello se ha escrito tenazmente, y más cuando surge una  realidad creadora en seres que han mostrado cualidades prodigiosas. El escrito austríaco de origen judío Joseph Roth,  genio  introvertido que destilo sangre a lo largo de su vida, modeló su imagen afligida sobre la corriente del río Sena a su paso por Paris. Y allí mismo, desnudó su fatiga para que el agua lo llevara sobre los piélagos montaraces del planeta. Y expresó:  “Así soy realmente: maligno, borracho, pero lúcido”. Hizo su autorretrato mojando el cerdamen de una existencia beoda, repleta de incomprensiones, desmedidas dudas y ninguna esperanza. Viéndose irremediablemente abandonado en esa Francia de entreguerras, durmiendo bajo puentes y agarrado a la munificencia de algún que otro amigo, aún pudo ver la niebla cuajada de ese cauce que ya había matizado en “La leyenda del santo bebedor”, sobre uno hojuelas de papel     que se volvieron ramas de laurel sobre su admirable escritura.  Nada mejor que unos tragos de licor para estimularse frente a la dictadura de las cuartillas en blanco.  El deleite literario bien vale un desastre intrínseco que algunas veces se valoriza con la propia existencia que arropa.  Nadie conoce con certidumbre los manantiales por los que un escritor o escritora se embriaga hasta perder la conciencia, y cuando emerge del hondo barranco, renace dentro de la epidermis la fibra que traspasa la utopía más sobrehumana y crea momentos universales sobre carillas perdurables.Parte de la gran literatura se hace con una fuerza arrancada del espíritu, y sobre la inteligencia centrada en la personalidad de cada ensueño. La lista de dicha verdad se hace amplia, larguísima, y se introduce, con la fuerza de una luminiscencia, entre los senderos de la creación más asombrosa. La terna pudiera ser considerable, pero haremos un triunvirato con los creadores y creadoras que al autor de estas líneas más le embelesan: Omar Khayyam,  Gonzalo de Berceo, Bocaccio, Edgar Allan Poe,  César Vallejo, Cervantes, Lope de Vega, Juan Rulfo, Baudelaire, Paul Bowles, Gustave Flaubert, Joyce, Miguel de Unamuno, Ramón del Valle-Inclán, Constantino Kavafis, Leopoldo Alas “Clarín”, Antonio Machado, Lawrence Durrel, Jorge Luis Borges, Curzio Malaparte, George Steiner, Claudio Magris y… de las mujeres, Virginia Woolf, Pearl S. Buck, Iréne  Némirovsky, Marguerite Duras, Rosalía de Castro, Marguerite Yourcenar…. Las obras literarias admiradas poco o nada tienen que ver con la vida personal de sus autores, muchas de ellas trágicas, alocadas, banales y hasta canallescas. Han sido numerosos los libros prodigiosos que han salido de mentes calenturientas y magulladas hasta el tuétano.  Cada filia o aversión personal sigue senderos de inspiración distintos a la de su propio creador, siendo esa la causa de que seres endemoniadamente malévolos realicen creaciones prodigiosas, en donde imperan la dulzura, el sentido común y la belleza en sus rangos más elevados.  Cada una de las lenguas escritas conserva ardor, ramalazos recónditos, ternura sensitiva, apegos, y un condimento de reciedumbre entre las cicatrices del espíritu que fascina y asombra. Leer es respirar, una necesidad del ánimo y sus hormonas invisibles sobre el deseo asexuado de la mente, ahí donde convergen las incertidumbres, cada una de las sensaciones que nos envuelven, y dejan fluir un estremecimiento que embelesa.    No hay libros buenos ni malos, solamente estupendos y pésimos.  Presumiblemente de los últimos un poco más, pero esa apreciación muchas veces depende de la mala ojeriza de los críticos, o del momento telúrico que el propio lector enfrenta.  Millones de hombres y mujeres nacen, viven y mueren sin haber poseído nunca en sus manos una hoja escrita a la pálida luz de un candil para ayudarlos a sentir la inconmensurable belleza de una balada y, a pesar de esa desazón, han sufrido, amado, gemido y fallecido inclinados en el yermo de la soledad como cualquier genio prodigioso de la literatura. En comparación, es más barato comprar un libro que salir a cenar, acudir al teatro o asistir a un espectáculo musical, y eso no es válido únicamente en sociedades subdesarrolladas.  Y así, en este mismo instante, en el corto espacio de escribir estas dos cuartillas y media, varios cientos de niños y niñas  mueren de hambre entre los arrabales del planeta Tierra. Otros cruzan ese mar de las civilizaciones llamado Mediterráneo, en chalupas miserables para encontrar el sueño anhelado hacia una existencia más justa y condescendiente.   Y regresamos al principio de estas líneas.  La dipsomanía- presentada sobre una acción más extensa - si es usada en una dilapidación, se revierte en imperfección, mácula desmembrada, mientras, si tomada con moderación, se hace deleite al paladar y surge en ella bizarría ampliada. De ello se ha escrito tenazmente. Incluso con todo, pretendemos asumir sobre la conciencia, la opinión que en el camino largo de la escritura pretendemos asumir: unas cuartillas no ayudaran a mejorar la enrevesada esencia humana. Y la causa es bien conocida: procedemos de barro mal cocido. rnaranco@hotmail.com",El coraje y valor de la literatura,http://www.eluniversal.com/el-universal/145029/el-coraje-y-valor-de-la-literatura,eluniversal,www.eluniversal.com,3,467
086aed5797652f80257357baa40c4d80,"El campocorto Orlando Arcia bateó un jonrón y empujó tres carreras para erigirse como la bujía ofensiva de Leones del Caracas que derrotó el sábado como visitante 7-3 a Bravos de Margarita que vio frenada en cuatro su cadena de victorias.Arcia, bigleaguer de Bravos de Atlanta, demostró su valía en el segundo encuentro que disputó con la franela de los melenudos en la temporada 2022-2023 de la Liga Venezolana de Beisbol Profesional (LVBP) porque estuvo involucrado en las cuatro primeras rayitas de unos felinos que mejoraron su récord a 25-16 y conservaron la cima de la tabla. Los aguerridos poseen una marca de 18-22 y ocupan el quinto lugar, a falta del resto de la jornada.En el segundo inning con Leones en desventaja de 3-0, Arcia consumió un turno con bases llenas y dos outs frente al abridor insular Pedro Ávila al que castigó con un doble que llevó al plato tanto al antesalista Eugenio Suárez como al primera base Isaías Tejeda, para recortar distancias (3-2) en la pizarra del Estadio Jorge Luis García Carneiro de Macuto.Tras el incogible a la pradera izquierda, el torpedero José Martínez cortó la bola para tratar de inmolar al jardinero derecho Oswaldo Arcia en la goma, pero disparó mal y el duelo se empató (3-3). Por ese error Orlando Arcia ancló en la tercera almohadilla.El defensor de la posición seis volvió a demostrar su calidad en el séptimo capítulo, cuando hizo gala de su poder para colocar al frente (4-3) a Caracas. Le pegó su primer cuadrangular de la campaña al relevista Manuel Rondón, justo después de que este último había completado dos outs. Sacudió un tablazo dantesco porque la pelota superó la barda del bosque izquierdo y cayó en la calle cercana a la playa.Ese vuelacercas, descargado sin corredores en los senderos, abrió una entrada productiva para Leones que más adelante logró otra anotación, gracias a un boleto negociado por el leftfielder José Rondón con los cojines repletos (5-3).Orlando Arcia, Jugador Más Valioso (JMV) del reciente desafío, disparó su primer estacazo en la LVBP con Caracas, tras batear los primeros 11 de su carrera de cinco torneos con Caribes de Anzoátegui.Leones volvió a tocar el pentágono en un par de ocasiones en el noveno episodio, gracias a un triple impulsor de Rondón que trajo al home plate al toletero designado Gleyber Torres (6-3) y a un sencillo de Suárez que le dio acceso libre a la “casa” a Rondón (7-3). Todo ocurrió después de dos outs.En tope en el que los abridores Ávila (Bravos) y Elih Villanueva (Leones) se marcharon sin decisión, la misma recayó en relevistas.El escopetero Ricardo Rodríguez, uno de cinco escopeteros empleados por el mánager leonino José Alguacil, se acreditó el triunfo después de tirar 1.0 entrada en blanco. Rondón, la víctima del bambinazo de Orlando Arcia y uno de siete brazos usados por el timonel insular Luis Dorante, sufrió el revés. Admitió dos rayas limpias en 0.2 actos.Este domingo Caracas y Margarita culminarán sus actividades en la octava semana del curso, cuando se midan en una doble tanda en Macuto. Esa cartelera arrancará a las 5:00 de la tarde.Fuente: LVBP",Leones se apoyó en su ofensiva y frenó a Bravos,http://www.eluniversal.com/deportes/145074/leones-se-apoyo-en-su-ofensiva-y-freno-a-bravos,eluniversal,www.eluniversal.com,5,278
644d665d8eab91257027d4a34768fe95,"Tres personas murieron este domingo 11 de diciembre y otras cuatro resultaron heridas en Roma tiroteadas por un hombre que abrió fuego en una reunión de una comunidad de vecinos en un barrio periférico de la capital, por causas que aún están por esclarecer.Las víctimas mortales son tres mujeres, según recogen los medios locales y los heridos, de diferente consideración, han sido ingresados de urgencia en distintos hospitales de la ciudad.El autor de los disparos, un hombre de 57 años, fue localizado, desarmado y arrestado por los agentes del cuerpo de los carabineros (policía militarizada) y ya se encuentra en dependencias policiales.El suceso tuvo lugar en torno a las 9:30 horas (8.30 GMT) de este domingo en las instalaciones de un bar de la vía Monte Giberto, en el barrio periférico de Colle Salario, al norte de la ciudad, donde se celebraba una reunión de vecinos.En este momento uno de los inquilinos de la comunidad accedió al local, cerró la puerta y abrió fuego contra los administradores para después disparar a otros convecinos, según explican algunos testigos presenciales a la televisión pública RAI.Por el momento se desconoce las razones del suceso.Los vecinos han asegurado a la RAI que conocían al agresor, al que describen como ""cerrado"" y ""reservado"", y al parecer mantenía un litigio con la comunidad.Con información de Efe",Tiroteo en un bar de Roma deja al menos 3 muertos y 4 heridos,http://www.eluniversal.com/internacional/145068/tiroteo-en-una-reunion-de-vecinos-que-se-celebraba-en-un-bar-de-roma-deja-al-menos-3-muertos,eluniversal,www.eluniversal.com,7,105
7396312fc2d529daa9aaf13cd34518b5,"Magaly PérezEL UNIVERSALEste año la economía privada va a cerrar con una recuperación del producto interno bruto privado que puede estar entre 8% y 9%.Así lo aseguró el presidente de Fedecámaras, Carlos Fernández, en entrevista exclusiva para El Universal, donde agregó que hay que esperar este último mes para ver si resulta comercialmente pujante, como ha sido tradicionalmente, y podríamos tener una recuperación del consumo un poquito mejor, entre 10 y 11 puntos del producto interno.  Fernández lamentó que no todos los sectores se han recuperado de la misma manera; siguen con mayor recuperación aquellos sectores más impulsados por el consumo y un poco más rezagados aquellos que tienen que ver más con la inversión.Lamentablemente, la curva de recuperación en muchos sectores se ralentizó en el segundo semestre, otros la han mantenido y el principal causante ha sido que la subida de los precios ha sido mayor que la recuperación de la productividad, por lo tanto, los salarios, o los ingresos de los trabajadores, no han podido subir al mismo ritmo que han subido los costos y los precios.El líder empresarial insistió en que hay que seguir trabajando en el tema de mejorar los factores de competitividad, sobre todo el tema cambiario, la alta presión tributaria y la carencia de los servicios públicos en las regiones del interior del país, que tienen un impacto importante en la productividad.Fernández cree que “pudo haber sido un año mejor si se hubieran conseguido esquemas de reactivación o ampliación de los créditos financieros y hubiese habido el efecto dinamizador que da el crédito en el sector, pero la banca está muy menguada”, dijo.Por otra parte, señaló que tampoco hubo la recuperación petrolera que se esperaba, ni la flexibilización de las sanciones que también se esperaba, que hubiera podido dar un impulso a la economía.  “Eso es básicamente lo que ha transcurrido en el año 2022, pero para satisfacción de nuestra institución creo que los números de la recuperación van a ser muy cercanos a lo que calculamos”, añadió.Perspectivas para 2023Fernández resaltó que en el año 2022 se va a cerrar con un crecimiento aproximado de 75% en las exportaciones no tradicionales, lo cual es una cifra muy halagüeña. Y todo parece indicar que con la flexibilización del tema petrolero y con el convenio entre gobierno y oposición en México, para liberar una cantidad importante de dinero que se va a invertir en salud, educación y electricidad, “creemos que podemos tener una recuperación el año que viene cercana también a los nueve puntos, me refiero exclusivamente a la economía privada”, afirmó.Intercambio global Fernández señaló que Fedecámaras ha venido replanteándose el tema del intercambio global con otros mercados y está trabajando mucho en el racionamiento con sus tradicionales aliados, que son instituciones gremiales, así está por ejemplo el acuerdo firmado con la Federación Nacional de Comerciantes de Colombia, Fenalco.Este último acuerdo es de cooperación interinstitucional, donde se estipula que Fenalco, por los próximos dos años, va a servir de coordinador de todos los entes gremiales empresariales de Colombia, haciendo una especie de par de Fedecámaras.Fernández explicó que ante la apertura económica y todo lo que implica aclarar todos los asuntos pendientes, como la revisión del Acuerdo de Complementariedad Nº 28, el marco que regula la relación de los dos países, el tema de los mecanismos de pago que hoy en día es muy complicado por el tema sancionatorio, el paso de mercancía de un lado a otro, el peso de los camiones, la norma de fabricación de algunos productos, y cómo tratar de homologarlas; “son tantas cosas que tenemos que trabajar que  consideramos que el mejor mecanismo era formalizar un acuerdo de cooperación para que no solo quedemos en hacer comercio fronterizo sino que vayamos al comercio binacional, atraer inversión de Colombia a Venezuela y viceversa”.Destacó que hay que apuntalar fundamentalmente las complementariedades entre las dos economías y salir juntos a buscar otros mercados, algunos espacios que requieran la unión de las complementariedades para tocar mercados más grandes como el africano y el asiático, etc.Y todo eso teniendo la mirada puesta también en el regreso de Venezuela a la Comunidad Andina de Naciones (CAN) que es un tema fundamental para darle estabilidad, formalidad, profundidad y el equilibrio al intercambio con los países vecinosPor otra parte, Fernández destacó que “pudiéramos tener una mejora en el desempeño y la recuperación en la medida en que se vaya avanzando en el tema de la discusión política, que puedan dar las señas suficientes para que la comunidad internacional flexibilice las sanciones. Y en la medida en que se flexibilice el tema sancionatorio, va a haber menor aprehensión de los agentes económicos internacionales que están deseosos de venir a invertir en Venezuela, pero con las limitaciones institucionales y el tema sancionatorio hay unos temores infundados que tenemos que seguir trabajando para vencer, y es por eso que nuestra visita reciente a otros países es para llevar ese mensaje e invitar a inversionistas extranjeros y a nuestros colegas a seguir haciendo negocios con nuestro país”.",Afirman que economía privada tendrá una recuperación de 9%,http://www.eluniversal.com/economia/144882/afirman-que-economia-privada-tendra-una-recuperacion-de-9,eluniversal,www.eluniversal.com,4,387
ce61c17b377f583246ae40510839a434,"El presidente de Turquía, Recep Tayyip Erdogan, propuso este domingo a su homólogo ruso, Vladímir Putin, ampliar las funciones del corredor de exportación de cereales de Ucrania, acordado en julio pasado, y transportar también otras materias primas por esta vía.Durante una conversación telefónica, Erdogan recordó que hasta la fecha se han exportado 13 millones de toneladas de cereal desde Ucrania, informa un comunicado de la Presidencia turca, citado por la agencia Anadolu.El mandatario turco propuso a Putin ampliar las funciones del corredor para incluir también la exportación de otros productos alimenticios y gradualmente de otras materias primas, señala el comunicado.De los 13,7 millones de toneladas exportadas hasta la fecha desde los tres puertos ucranianos incluidos en el acuerdo, casi la mitad, unos 5,8 millones de toneladas, son maíz.Un 22% corresponde a productos agrícolas que no son cereales, principalmente semillas de colza, aceite de girasol y soja, según datos de la Organización de las Naciones Unidas (ONU), que medió junto con Turquía este acuerdo entre Kiev y Moscú.El comunicado oficial turco no aclara la postura de Putin respecto a las propuestas de Erdogan. Con información de Efe",Erdogan propone a Putin ampliar funciones del corredor de cereal ucraniano,http://www.eluniversal.com/internacional/145082/erdogan-propone-a-putin-ampliar-funciones-del-corredor-de-cereal-ucraniano,eluniversal,www.eluniversal.com,8,99
3e6ad67a85dcbbab2ff63ef0b76a9d0c,"El Cairo.- La sonda espacial emiratí Rashid Rover despegó con éxito este domingo desde la base de Cabo Cañaveral en Florida (Estados Unidos), según anunció el Centro Espacial Mohamed Bin Rashid (MBRSC, en inglés) a través de su cuenta de Twitter.La agencia de noticias emiratí WAM informó que el lanzamiento de la primera misión lunar de Emiratos Árabes Unidos cumplió con el horario previsto y el Rashid Rover despegó a las 11:38 am hora local (07:38 am GMT) a bordo de un cohete Space X Falcon 9 desde el Space Launch Complex 40, destacó Efe.""Llegar a la Luna significa llegar a una estación excepcional en la ambiciosa marcha de un país y un pueblo cuyas aspiraciones no tienen techo"", publicó en su perfil de Twitter el vicepresidente y primer ministro de los EAU, Mohamed bin Rashid al Maktoum.El jeque emiratí afirmó que ""Rashid Rover es parte de un ambicioso programa espacial para lo Emiratos Árabes Unidos, que comenzó con Marte, pasando por la Luna hasta Venus"" y remarcó que el objetivo de la misión es ""transferir conocimiento, desarrollar capacidades y añadir una huella científica en la historia de la humanidad"".El lanzamiento de la sonda fue cancelado en tres ocasiones para realizar ""más inspecciones del vehículo de lanzamiento y revisión de datos"", de acuerdo con la empresa SpaceX, responsable del cohete SpaceX Falcon 9, en el que está integrado el Rashid Rover.Esta misión convierte a los EAU en el primer país árabe y el cuarto en el mundo en aterrizar en la superficie lunar después de Estados Unidos, la Unión Soviética y China, según WAM.El Centro Espacial Mohammed Bin Rashid (MBRSC) dijo que una vez lanzada, la nave espacial integrada tomará una ruta de baja energía a la Luna en lugar de una aproximación directa, lo que significa que el aterrizaje tardará unos cinco meses después del lanzamiento y se hará efectivo en abril de 2023.Información de Efe.",Despega con éxito la primera misión lunar de Emiratos Árabes Unidos,http://www.eluniversal.com/estilo-de-vida/145066/despega-con-exito-la-primera-mision-lunar-de-emiratos-arabes-unidos,eluniversal,www.eluniversal.com,8,177
4ae32c78c539c3f9eb7a69ca617553a7,"El gobernador del estado Miranda, Héctor Rodríguez, aseguró estar de acuerdo con el diálogo que realiza el Gobierno Nacional con los distintos sectores de las oposiciones. El gobernador mencionó que en el país no se debe hablar de una oposición, sino de oposiciones y, al mismo tiempo, resaltó que el bloqueo económico ha hecho daño a todo el país, a la economía y a la sociedad venezolana.Asimismo, afirmó que los retos para finales del año 2023 como gobernador, están concentrados en ""optimizar y garantizar la eficiencia en materia de servicios públicos, con el fin de brindar mayor bienestar social y economía en la región"". En este sentido, acentuó que el bloqueo económico y las sanciones impuestas son ilegales y que afectan la soberanía nacional, reseñó noticiero Venevision.Finalmente, puntualizó que la entidad mirandina es el estado con mayor cantidad de patrimonios culturales en Venezuela y el desarrollo de la política de emprendimiento. Asimismo, manifestó que están haciendo un gran esfuerzo en materia agrícola.","Héctor Rodríguez: ""El diálogo es el camino para consolidar y recuperar la economía""",http://www.eluniversal.com/politica/145080/hector-rodriguez-el-dialogo-es-el-camino-para-consolidar-y-recuperar-la-economia,eluniversal,www.eluniversal.com,7,79
beb0141f1eddf5a19745b2df81beb82c,"La Fundación Venezolana contra la Parálisis Infantil está organizando un torneo de golf el próximo 8 de diciembre en la cancha del Caracas Country Club, como parte de las actividades para conmemorar ocho décadas de labores ininterrumpidas, que le han permitido liderar la actividad del Hospital Ortopédico Infantil para cumplir su razón de ser: apoyar a niños y jóvenes, de escasos recursos económicos, con afecciones en el sistema locomotor y neuromuscular.Desde su fundación hasta la presente fecha, el Hospital ha brindado atención médica a más de siete millones de pacientes, lo cual ha sido posible gracias al apoyo de personas, empresas e instituciones que identificadas con nuestra misión han contribuido en hacer realidad este logro.En esta ocasión, el Grupo NSM, constituido por los centros comerciales El Recreo, Galerías El Recreo y Recreo La Castellana, se convierte en aliado de la Fundación como patrocinador oficial, además de otra serie de empresas y marcas que solidarias con la labor de la Fundación participan como copatrocinadores.Buen augurio destaca la excelente receptividad de los golfistas tanto de la capital como del interior del país y su particular sensibilidad social al participar en este ya tradicional encuentro de golf destinado a generar recursos para esta gran obra que inició Don Eugenio Mendoza, la Fundación Venezolana contra la Parálisis Infantil.Especial agradecimiento merece el Caracas Country Club que consecuentemente apoya a la Fundación y a su equipo humano que hace posible la realización de este Torneo. Los fondos recaudados serán destinados al financiamiento de las intervenciones quirúrgicas de pacientes, entre 0 y 16 años, carentes de recursos, con problemas músculo-esqueléticos, en sintonía con la misión del Hospital.",LA SOLIDARIDAD CONMEMORA OCHO DÉCADAS,http://www.eluniversal.com/economia/144802/la-solidaridad-conmemora-ocho-decadas,eluniversal,www.eluniversal.com,4,139
336d2c93b29f3a844e0e6cb32eb30ef6,"El presidente francés, Emmanuel Macron, viajará a Catar para asistir a la semifinal del mundial de fútbol que Francia y Marruecos disputarán el próximo miércoles.La ministra de Deportes, Amélie Oudéa Castéra, que asistió al partido de cuartos de final de la noche del sábado frente a Inglaterra, realizó el anuncio este domingo en la radio pública France Info.“Volveré el miércoles con el presidente”, afirmó la ministra, quien recordó que Macron ya había prometido viajar a Catar si el equipo nacional francés se clasificaba para semifinales.Macron “había hecho ese compromiso y lo cumplirá”, recalcó Oudéa-Castéra, quien indicó que los detalles de ese viaje están por cerrar.El presidente francés felicitó la pasada noche a su selección y a la de Marruecos a través de Twitter, de cara al duelo del miércoles: “Bravo a los ‘Bleus’. Todo el país está con vosotros. Iremos juntos hasta el final. A los marroquíes: saludamos vuestra victoria histórica. ¡Nos vemos en la semifinal!”.Bravo aux Bleus ! Tout le pays est derrière vous : nous irons au bout ensemble. Aux Marocains : nous saluons votre victoire historique. Rendez-vous en demi-finale ! https://t.co/68vVkonPpE— Emmanuel Macron (@EmmanuelMacron) December 10, 2022La ministra francesa estuvo en el palco del encuentro Francia-Inglaterra vistiendo un jersey con los colores de la bandera arcoíris en las mangas.“Era importante mostrar mi compromiso en favor de los derechos humanos en su conjunto, y en particular de los derechos LGTB”, explicó.Con información de Efe",Macron viajará a Catar a semifinal del miércoles frente a Marruecos,http://www.eluniversal.com/internacional/145072/macron-viajara-a-catar-a-semifinal-del-miercoles-frente-a-marruecos,eluniversal,www.eluniversal.com,7,124
